1607294716 1175 743 375534 196916 0
1607296386 1175 743 375803 196916 0
1607296441 1175 743 375980 196916 0
1607296464 1175 743 375980 196916 0
1607297619 1177 743 375980 196916 0
1607297852 1177 853 375980 196916 0
1607297862 1177 853 375980 196916 0
1607298055 1191 853 375980 196916 0
1607298176 1221 853 375980 196916 0
1607298330 1222 853 375980 196916 0
1607298598 1225 853 375980 196916 0
1607298638 1342 853 375980 196916 0
1607298672 1438 853 375980 196916 0
1607298700 1582 853 375980 196916 0
1607298721 1725 853 375980 196916 0
1607298744 1824 853 375980 196916 0
1607300521 1839 853 375980 196916 0
1607300643 1840 853 375980 196916 0
1607300691 1908 853 375980 196916 0
1607300801 1909 853 375980 196916 0
1607301167 1909 853 375980 196916 0
1607301187 1909 853 375980 196916 0
1607301231 1909 853 375980 196916 0
1607301366 2393 853 375980 196916 0
1607301413 33888 853 375980 196916 0
1607301480 67556 853 375980 196916 0
1607301546 67556 853 375980 196916 0
1607301583 67556 853 375980 196916 0
1607301589 67556 853 375980 196916 0
1607301595 67556 853 375980 196916 0
1607301602 67556 853 375980 196916 0
1607301618 67556 853 375980 196916 0
1607301634 67556 853 375980 196916 0
1607301765 67556 853 375980 196916 0
1607301772 67556 853 375980 196916 0
1607301777 67556 853 375980 196916 0
1607301783 67556 853 375980 196916 0
1607301804 67556 853 375980 196916 0
1607301809 67556 853 375980 196916 0
1607301814 67556 853 375980 196916 0
1607301819 67556 853 375980 196916 0
1607301877 101224 853 375980 196916 0
1607301907 132805 853 375980 196916 0
1607301978 132805 853 375980 196916 0
1607301988 132805 853 375980 196916 0
1607302003 132805 853 375980 196916 0
1607302014 132805 853 375980 196916 0
1607302024 132805 853 375980 196916 0
1607302048 132805 853 375980 196916 0
1607302058 132805 853 375980 196916 0
1607302065 132805 853 375980 196916 0
1607302075 132805 853 375980 196916 0
1607302083 132805 853 375980 196916 0
1607302092 132805 853 375980 196916 0
1607302099 132805 853 375980 196916 0
1607302106 132805 853 375980 196916 0
1607302113 132805 853 375980 196916 0
1607302915 132812 853 375980 196916 0
1607302950 132814 853 375980 196916 0
1607303567 132815 853 375980 196916 0
1607303587 132816 853 375980 196916 0
1607303607 132817 853 375980 196916 0
1607303664 132826 853 375980 196916 0
1607305445 132836 853 375980 196916 0
1607335752 132836 877 375980 196916 0
1607349804 132836 877 376178 196916 0
1607355601 132837 877 376178 196916 0
1607355903 132839 877 376178 196916 0
1607356114 132839 877 376178 196916 0
1607356130 132839 877 376178 196916 0
1607357207 132839 891 376178 196916 0
1607357789 132839 891 376178 196916 0
1607357875 132860 891 376178 196916 0
1607358053 132864 891 376178 196916 0
1607358632 132864 895 376178 196916 0
1607363146 132864 917 376178 196916 0
1607364292 132864 923 376178 196916 0
1607366640 132864 935 376178 196916 0
1607367005 132864 941 376178 196916 0
1607367373 132864 942 376178 196916 0
1607369319 132864 944 376178 196916 0
1607370398 132878 944 376178 196916 0
1607370473 165753 944 376178 196916 0
1607370527 165884 944 376178 196916 0
1607370581 166200 944 376178 196916 0
1607371178 166203 944 376178 196916 0
1607372036 166303 944 376178 196916 0
1607372197 197623 944 376178 196916 0
1607373311 197623 944 376324 196916 0
1607374000 197623 944 376468 196916 0
1607374221 197623 944 376587 196916 0
1607374536 197623 944 376830 196916 0
1607374596 197627 944 376830 196916 0
1607378821 197965 944 376830 196916 0
1607379051 198098 944 376830 196916 0
1607379106 198112 944 376830 196916 0
1607379195 230789 944 376830 196916 0
1607379950 230800 944 376830 196916 0
1607379982 230803 944 376830 196916 0
1607380003 230805 944 376830 196916 0
1607380033 230830 944 376830 196916 0
1607380511 230832 944 376830 196916 0
1607380531 230836 944 376830 196916 0
1607380555 230838 944 376830 196916 0
1607380580 230840 944 376830 196916 0
1607381054 230844 944 376830 196916 0
1607382396 230844 944 376857 196916 0
1607382431 230844 944 376857 196916 0
1607385681 230844 1050 376857 196916 0
1607385857 230844 1050 376857 196916 0
1607385969 230859 1050 376857 196916 0
1607386040 230878 1050 376857 196916 0
1607387424 230907 1050 376857 196916 0
1607388118 230907 1050 376857 196916 0
1607388205 230907 1059 376857 196916 0
1607388225 230907 1059 376857 196916 0
1607389452 230907 1062 376857 196916 0
1607393441 230907 1090 376857 196916 0
1607399375 231383 1090 376857 196916 0
1607399399 231384 1090 376857 196916 0
1607399434 231404 1090 376857 196916 0
1607428497 231404 1090 376857 196916 0
1607428581 231404 1091 376857 196916 0
1607428703 231404 1091 376916 196916 0
1607428826 231404 1091 376916 196916 0
1607429039 231404 1094 376916 196916 0
1607429116 231404 1094 376918 196916 0
1607429328 231404 1094 376919 196916 0
1607431936 231404 1094 376938 196916 0
1607432650 231404 1094 408324 196916 0
1607432841 231404 1098 408324 196916 0
1607435376 231404 1098 408324 196916 0
1607435935 231404 1098 408324 196916 0
1607435992 231404 1098 408324 196916 0
1607440401 231404 1099 408324 196916 0
1607440913 231408 1099 408324 196916 0
1607441454 231408 1099 408324 196916 0
1607441734 231445 1099 408324 196916 0
1607442005 231573 1099 408324 196916 0
1607442042 231593 1099 408324 196916 0
1607442092 231594 1099 408324 196916 0
1607443325 231600 1099 408324 196916 0
1607443513 231601 1099 408324 196916 0
1607444446 231603 1099 408324 196916 0
1607444467 231604 1099 408324 196916 0
1607444489 231606 1099 408324 196916 0
1607444512 231608 1099 408324 196916 0
1607445357 231608 1099 408324 196916 0
1607445479 231619 1099 408324 196916 0
1607448326 231619 1099 408324 196916 0
1607448453 231619 1099 408324 196916 0
1607451393 231619 1099 408324 196916 0
1607451516 231619 1099 408324 196916 0
1607451681 231619 1099 408324 196916 0
1607451690 231619 1099 408324 196916 0
1607451709 231627 1099 408324 196916 0
1607451731 231635 1099 408324 196916 0
1607451751 231643 1099 408324 196916 0
1607451781 231877 1099 408324 196916 0
